Date,MMWR_week,Location,Distributed,Distributed_Janssen,Distributed_Moderna,Distributed_Pfizer,Distributed_Unk_Manuf,Dist_Per_100K,Distributed_Per_100k_12Plus,Distributed_Per_100k_18Plus,Distributed_Per_100k_65Plus,Administered,Administered_12Plus,Administered_18Plus,Administered_65Plus,Administered_Janssen,Administered_Moderna,Administered_Pfizer,Administered_Unk_Manuf,Admin_Per_100K,Admin_Per_100k_12Plus,Admin_Per_100k_18Plus,Admin_Per_100k_65Plus,Recip_Administered,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Series_Complete_Janssen,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Unk_Manuf,Series_Complete_Janssen_12Plus,Series_Complete_Moderna_12Plus,Series_Complete_Pfizer_12Plus,Series_Complete_Unk_Manuf_12Plus,Series_Complete_Janssen_18Plus,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Janssen_65Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Unk_Manuf_65Plus,Additional_Doses,Additional_Doses_Vax_Pct,Additional_Doses_12Plus,Additional_Doses_12Plus_Vax_Pct,Additional_Doses_18Plus,Additional_Doses_18Plus_Vax_Pct,Additional_Doses_50Plus,Additional_Doses_50Plus_Vax_Pct,Additional_Doses_65Plus,Additional_Doses_65Plus_Vax_Pct,Additional_Doses_Moderna,Additional_Doses_Pfizer,Additional_Doses_Janssen,Additional_Doses_Unk_Manuf,Administered_Dose1_Recip_5Plus,Administered_Dose1_Recip_5PlusPop_Pct,Series_Complete_5Plus,Series_Complete_5PlusPop_Pct,Administered_5Plus,Admin_Per_100k_5Plus,Distributed_Per_100k_5Plus,Series_Complete_Moderna_5Plus,Series_Complete_Pfizer_5Plus,Series_Complete_Janssen_5Plus,Series_Complete_Unk_Manuf_5Plus
03/05/2022,9,GU,"318,660","23,200","84,780","210,680",0,"189,128","242,667","278,199","1,984,060","333,797","320,254","288,215","44,722","12,930","105,843","214,850",174,"198,112","243,880","251,619","278,451","333,637","150,440",89.3,"142,603",95,"126,960",95,"17,371",95,"135,728",80.6,"130,394",95,"116,619",95,"16,288",95,"10,779","39,966","84,918",65,"10,778","39,965","79,586",65,"10,769","39,949","65,836",65,609,"6,661","8,995",23,"54,064",39.8,"54,049",41.5,"51,511",44.2,"28,026",61.6,"11,281",69.3,"19,654","33,234","1,176",0,"150,411",95,"135,727",88.8,"333,767","218,490","208,600","39,965","84,918","10,779",65
03/05/2022,9,PR,"7,299,890","213,900","2,563,560","4,522,430",0,"228,572","256,290","278,519","1,074,060","6,971,581","6,674,247","6,143,610","1,679,296","151,713","2,675,288","4,143,953",627,"218,292","234,324","234,403","247,080","6,980,149","3,048,734",95,"2,885,985",95,"2,657,998",95,"704,859",95,"2,608,025",81.7,"2,476,180",86.9,"2,276,778",86.9,"598,759",88.1,"139,409","950,631","1,517,846",139,"139,352","950,552","1,386,150",126,"139,223","950,182","1,187,289",84,"23,699","297,382","277,660",18,"1,392,310",53.4,"1,391,910",56.2,"1,289,608",56.6,"740,884",62.8,"383,754",64.1,"555,451","826,124","10,717",18,"3,047,785",95,"2,607,812",84.8,"6,970,452","226,592","237,301","950,575","1,517,733","139,365",139
03/05/2022,9,AK,"1,453,765","83,700","561,920","808,145",0,"198,725","238,762","263,572","1,587,290","1,098,366","1,060,807","986,500","212,529","45,828","423,410","628,156",972,"150,143","174,224","178,856","232,049","1,100,043","502,151",68.6,"481,169",79,"445,549",80.8,"85,879",93.8,"446,818",61.1,"430,760",70.7,"398,739",72.3,"78,189",85.4,"41,109","159,185","246,411",113,"41,102","159,178","230,367",113,"40,946","158,753","198,933",107,"3,671","42,874","31,601",43,"183,812",41.1,"183,752",42.7,"177,100",44.4,"107,758",60.1,"55,439",70.9,"81,772","99,265","2,752",23,"501,939",73.8,"446,743",65.7,"1,098,084","161,373","213,643","159,180","246,346","41,104",113
03/05/2022,9,OK,"7,012,230","321,500","2,921,880","3,768,850",0,"177,212","210,880","233,373","1,104,060","5,734,183","5,606,639","5,275,474","1,543,201","151,875","2,315,013","3,265,866","1,429","144,913","168,609","175,572","242,973","5,700,351","2,773,606",70.1,"2,701,572",81.2,"2,529,961",84.2,"673,932",95,"2,221,442",56.1,"2,166,199",65.1,"2,024,839",67.4,"543,318",85.5,"142,057","841,845","1,237,275",265,"142,039","841,818","1,182,089",253,"141,963","841,541","1,041,119",216,"20,649","275,597","247,015",57,"807,457",36.3,"807,405",37.3,"790,146",39,"555,712",51.7,"335,402",61.7,"371,573","424,434","11,411",39,"2,773,320",74.9,"2,221,393",60,"5,733,860","154,909","189,446","841,827","1,237,259","142,042",265
03/05/2022,9,VT,"1,704,950","71,600","667,380","965,970",0,"273,234","309,456","334,314","1,363,540","1,350,110","1,296,017","1,211,188","375,211","52,894","525,846","770,490",880,"216,368","235,233","237,495","300,075","1,333,978","579,380",92.9,"550,773",95,"513,745",95,"141,806",95,"501,128",80.3,"476,186",86.4,"443,232",86.9,"125,729",95,"47,254","176,852","276,756",266,"47,238","176,834","251,848",266,"47,175","176,782","219,026",249,"2,649","60,689","62,236",155,"294,268",58.7,"294,213",61.8,"279,215",63,"179,120",72.1,"98,979",78.7,"126,437","163,378","4,437",16,"579,173",95,"501,117",84.2,"1,349,913","226,897","286,572","176,851","276,750","47,250",266
03/05/2022,9,CT,"8,339,235","340,000","3,209,960","4,789,275",0,"233,901","268,493","293,858","1,323,180","7,311,818","7,063,774","6,562,874","1,771,640","247,074","2,761,974","4,301,549","1,221","205,084","227,427","231,262","281,104","7,337,664","3,353,678",94.1,"3,217,419",95,"2,976,890",95,"729,698",95,"2,778,413",77.9,"2,668,228",85.9,"2,464,829",86.9,"601,127",95,"229,553","939,344","1,609,068",448,"229,469","939,014","1,499,300",445,"229,364","938,808","1,296,314",343,"22,679","236,313","342,033",102,"1,382,301",49.8,"1,382,156",51.8,"1,328,206",53.9,"850,727",65.6,"442,536",73.6,"634,176","731,225","16,879",21,"3,352,218",95,"2,777,968",82.1,"7,309,941","216,042","246,462","939,136","1,608,912","229,473",447
03/05/2022,9,MN,"12,021,870","500,600","4,255,060","7,266,210",0,"213,168","251,604","277,227","1,306,180","9,930,619","9,522,400","8,877,912","2,496,188","354,462","3,601,351","5,970,635","4,171","176,086","199,293","204,726","271,212","9,944,844","4,197,337",74.4,"3,977,742",83.2,"3,688,673",85.1,"938,004",95,"3,855,691",68.4,"3,665,648",76.7,"3,393,708",78.3,"877,633",95,"326,594","1,291,603","2,235,985","1,509","326,575","1,291,545","2,046,035","1,493","326,053","1,289,246","1,776,962","1,447","50,510","369,424","457,342",357,"2,158,968",56,"2,158,672",58.9,"2,077,478",61.2,"1,293,215",73.1,"713,084",81.3,"867,644","1,262,659","28,339",326,"4,194,723",79.3,"3,854,375",72.9,"9,926,695","187,721","227,342","1,291,595","2,234,696","326,579","1,505"
03/05/2022,9,MT,"1,888,095","104,200","776,600","1,007,295",0,"176,659","205,765","224,722","914,611","1,538,754","1,498,583","1,419,428","490,952","60,263","647,826","828,576","2,089","143,973","163,316","168,941","237,822","1,542,396","690,105",64.6,"667,434",72.7,"628,158",74.8,"195,367",94.6,"599,045",56,"581,626",63.4,"548,129",65.2,"175,767",85.1,"54,450","234,983","309,123",489,"54,443","234,960","291,735",488,"54,374","234,841","258,436",478,"10,045","84,436","81,056",230,"277,915",46.4,"277,871",47.8,"271,916",49.6,"191,765",60.6,"120,677",68.7,"131,030","141,603","4,943",339,"689,976",68.5,"599,016",59.4,"1,538,587","152,695","187,381","234,967","309,115","54,445",489
03/05/2022,9,NE,"3,783,110","149,600","1,334,080","2,299,430",0,"195,569","233,900","259,413","1,210,760","3,088,418","2,986,335","2,785,619","819,088","93,444","1,111,063","1,877,802","6,109","159,657","184,637","191,014","262,143","3,101,296","1,343,514",69.5,"1,288,005",79.6,"1,192,966",81.8,"306,864",95,"1,210,827",62.6,"1,164,642",72,"1,079,173",74,"284,849",91.2,"87,503","412,129","709,617","1,578","87,478","412,090","663,512","1,562","87,411","411,918","578,357","1,487","6,942","138,485","138,509",913,"585,939",48.4,"585,834",50.3,"566,099",52.5,"365,050",65.5,"211,689",74.3,"229,480","349,691","6,434",334,"1,343,231",74.5,"1,210,767",67.1,"3,088,063","171,223","209,762","412,107","709,595","87,488","1,577"
03/05/2022,9,NY,"44,201,845","1,866,100","15,557,400","26,778,345",0,"227,217","263,526","286,555","1,341,020","37,975,671","36,793,088","34,512,892","8,338,988","1,418,915","13,717,103","22,819,763","19,890","195,212","219,356","223,743","252,992","38,006,549","17,336,165",89.1,"16,688,726",95,"15,589,108",95,"3,445,388",95,"14,721,786",75.7,"14,187,507",84.6,"13,222,903",85.7,"2,964,190",89.9,"1,244,195","4,938,711","8,533,398","5,482","1,243,989","4,938,038","8,000,260","5,220","1,243,043","4,935,827","7,039,264","4,769","186,712","1,397,739","1,377,911","1,828","6,504,648",44.2,"6,503,303",45.8,"6,286,986",47.5,"3,789,087",58.9,"1,975,441",66.6,"2,784,726","3,606,841","112,649",432,"17,333,841",94.6,"14,721,314",80.3,"37,972,773","207,201","241,190","4,938,586","8,533,196","1,244,083","5,449"
03/05/2022,9,DC,"1,787,405","69,900","635,580","1,081,925",0,"253,264","293,135","309,464","2,046,420","1,425,261","1,389,892","1,331,095","249,451","36,125","513,567","874,710",859,"201,950","227,943","230,460","285,599","1,337,251","674,202",95,"648,371",95,"616,053",95,"98,793",95,"506,465",71.8,"490,594",80.5,"466,924",80.8,"79,694",91.2,"38,921","173,780","293,336",428,"38,900","173,771","277,503",420,"38,878","173,699","253,951",396,"2,857","42,261","34,468",108,"177,678",35.1,"177,633",36.2,"172,260",36.9,"84,043",47.5,"44,274",55.6,"74,863","101,410","1,358",47,"674,024",95,"506,432",76.7,"1,425,066","215,795","270,663","173,774","293,312","38,918",428
03/05/2022,9,WY,"938,185","48,000","412,840","477,345",0,"162,103","191,185","210,816","945,951","732,665","716,725","679,301","222,322","28,736","319,895","383,388",646,"126,592","146,055","152,643","224,162","732,901","336,121",58.1,"327,187",66.7,"308,450",69.3,"91,649",92.4,"293,507",50.7,"286,425",58.4,"270,240",60.7,"82,658",83.3,"26,520","118,376","148,479",132,"26,516","118,374","141,403",132,"26,495","118,349","125,266",130,"3,922","42,112","36,563",61,"122,588",41.8,"122,575",42.8,"120,040",44.4,"86,781",56.7,"55,110",66.7,"56,862","63,935","1,745",46,"336,086",61.8,"293,500",54,"732,624","134,716","172,515","118,375","148,476","26,517",132
03/05/2022,9,CO,"11,922,175","486,700","4,383,340","7,052,135",0,"207,028","241,532","264,983","1,415,240","10,347,565","9,994,714","9,331,230","2,223,239","338,254","4,005,010","5,994,983","9,318","179,685","202,484","207,397","263,914","10,351,598","4,518,661",78.5,"4,323,757",87.6,"4,011,600",89.2,"852,532",95,"3,993,421",69.3,"3,836,562",77.7,"3,558,381",79.1,"775,517",92.1,"309,970","1,424,480","2,256,400","2,571","309,945","1,424,406","2,099,651","2,560","309,621","1,423,850","1,822,436","2,474","28,794","369,654","376,194",875,"2,002,558",50.1,"2,002,189",52.2,"1,928,093",54.2,"1,093,080",66.9,"573,406",73.9,"892,020","1,084,762","25,316",460,"4,517,382",83.2,"3,993,346",73.6,"10,346,230","190,660","219,701","1,424,465","2,256,359","309,951","2,571"
03/05/2022,9,LA,"7,932,290","320,000","3,234,620","4,377,670",0,"170,631","202,183","222,744","1,070,450","6,070,338","5,967,223","5,648,957","1,715,498","196,384","2,490,096","3,380,805","3,053","130,579","152,096","158,627","231,504","6,035,897","2,799,927",60.2,"2,736,935",69.8,"2,568,554",72.1,"674,274",91,"2,447,800",52.7,"2,406,618",61.3,"2,269,514",63.7,"634,632",85.6,"178,313","953,046","1,315,361","1,080","178,281","953,012","1,274,252","1,073","178,105","952,480","1,137,870","1,059","22,389","301,949","310,082",212,"931,581",38.1,"931,407",38.7,"916,829",40.4,"670,539",53,"400,504",63.1,"415,359","503,192","12,951",79,"2,799,652",64.4,"2,447,717",56.3,"6,069,978","139,626","182,464","953,031","1,315,316","178,292","1,078"
03/05/2022,9,SC,"10,032,475","449,600","4,148,740","5,434,135",0,"194,854","226,980","248,480","1,070,680","7,295,104","7,137,015","6,756,618","2,241,093","229,575","2,840,024","4,223,337","2,168","141,688","161,472","167,345","239,172","7,294,225","3,432,338",66.7,"3,340,457",75.6,"3,144,094",77.9,"947,441",95,"2,883,238",56,"2,813,981",63.7,"2,648,524",65.6,"807,348",86.2,"206,105","1,033,855","1,642,903",375,"206,057","1,033,699","1,573,852",373,"205,482","1,031,701","1,410,975",366,"31,239","344,916","430,980",213,"1,111,211",38.5,"1,111,093",39.5,"1,087,781",41.1,"806,060",52.6,"499,577",61.9,"476,733","612,145","21,843",490,"3,430,533",70.6,"2,882,410",59.4,"7,292,429","150,166","206,589","1,033,780","1,642,197","206,060",373
03/05/2022,9,NV,"5,694,110","258,300","1,956,400","3,479,410",0,"184,864","217,183","238,495","1,148,070","4,723,894","4,613,967","4,327,230","1,151,689","184,368","1,622,895","2,916,104",527,"153,365","175,985","181,244","232,208","4,694,991","2,284,127",74.2,"2,221,768",84.7,"2,071,118",86.7,"497,722",95,"1,842,620",59.8,"1,796,078",68.5,"1,679,363",70.3,"410,714",82.8,"171,287","598,353","1,072,921",59,"171,283","598,347","1,026,389",59,"171,239","598,243","909,825",56,"26,062","188,893","195,727",32,"686,557",37.3,"686,523",38.2,"669,580",39.9,"444,438",52.6,"252,210",61.4,"282,948","391,772","11,835",2,"2,284,039",78.9,"1,842,606",63.7,"4,723,797","163,195","196,716","598,348","1,072,915","171,284",59
03/05/2022,9,AR,"5,903,220","251,400","2,469,560","3,182,260",0,"195,613","230,843","254,707","1,126,820","4,094,133","3,989,916","3,737,733","1,153,497","121,817","1,749,116","2,219,325","3,875","135,666","156,024","161,273","220,183","4,137,853","1,985,460",65.8,"1,923,127",75.2,"1,790,733",77.3,"495,414",94.6,"1,616,246",53.6,"1,573,986",61.5,"1,466,660",63.3,"416,561",79.5,"111,891","658,015","845,149","1,191","111,762","657,993","803,340",891,"111,341","656,843","697,624",852,"15,727","233,950","166,412",472,"612,541",37.9,"612,425",38.9,"598,324",40.8,"425,864",52.6,"259,991",62.4,"299,849","302,527","9,721",444,"1,983,595",70.1,"1,615,914",57.1,"4,092,045","144,629","208,643","658,002","844,952","111,770","1,190"
03/05/2022,9,MH,"86,380","12,600","56,400","17,380",0,"111,113","150,569","181,742","2,314,580","55,911","54,152","49,829","3,025","2,724","46,790","6,395",2,"71,920","94,392","104,839","81,056","55,985","29,290",37.7,"27,906",48.6,"25,379",53.4,"1,448",38.8,"24,175",31.1,"23,806",41.5,"22,170",46.6,"1,266",33.9,"2,692","19,404","2,077",2,"2,689","19,396","1,719",2,"2,683","19,368",117,2,118,"1,146",2,0,"4,781",19.8,"4,781",20.1,"4,776",21.5,"1,621",30.6,420,33.2,"4,596",164,21,0,"29,274",42.3,"24,167",34.9,"55,888","80,765","124,830","19,399","2,075","2,691",2
03/05/2022,9,VA2,"7,792,220","626,100","3,792,380","3,373,740",0,0,0,0,0,"7,224,303","7,224,109","7,220,797","3,812,271","254,860","3,724,540","3,244,617",286,0,0,0,0,"7,224,303","3,409,328",0,"3,409,208",0,"3,407,316",0,"1,666,371",0,"2,932,308",0,"2,932,233",0,"2,930,839",0,"1,493,620",0,"233,114","1,437,476","1,261,706",12,"233,107","1,437,454","1,261,660",12,"233,072","1,437,415","1,260,340",12,"76,562","815,844","601,213",1,"1,100,628",37.5,"1,100,622",37.5,"1,100,572",37.6,"999,515",43.3,"720,828",48.3,"581,868","497,995","20,765",0,"3,409,224",0,"2,932,238",0,"7,224,130",0,0,"1,437,454","1,261,664","233,108",12
03/05/2022,9,AL,"9,297,840","395,200","4,031,360","4,871,280",0,"189,629","222,071","243,726","1,094,070","6,114,782","6,011,530","5,712,072","1,835,458","175,233","2,665,160","3,273,909",480,"124,710","143,580","149,731","215,978","6,233,186","3,039,266",62,"2,977,522",71.1,"2,815,747",73.8,"809,427",95,"2,468,584",50.3,"2,429,633",58,"2,302,580",60.4,"689,865",81.2,"163,920","1,019,347","1,284,659",658,"163,909","1,019,328","1,245,738",658,"163,822","1,018,847","1,119,258",653,"36,853","366,273","286,322",417,"850,329",34.4,"850,227",35,"837,076",36.4,"635,772",47.3,"392,935",57,"419,711","415,284","15,252",82,"3,038,845",65.9,"2,468,521",53.6,"6,114,306","132,665","201,740","1,019,343","1,284,609","163,911",658
03/05/2022,9,OH,"22,045,655","971,500","8,298,340","12,775,815",0,"188,600","220,441","241,965","1,077,330","17,267,990","16,796,433","15,875,337","4,993,515","619,268","6,563,349","10,065,098","20,275","147,727","167,953","174,242","244,024","17,170,500","7,359,998",63,"7,109,034",71.1,"6,676,733",73.3,"1,888,882",92.3,"6,745,319",57.7,"6,530,519",65.3,"6,141,161",67.4,"1,781,756",87.1,"547,774","2,372,627","3,819,646","5,272","547,760","2,372,605","3,604,893","5,261","547,509","2,371,990","3,216,520","5,142","91,226","804,052","883,943","2,535","3,412,065",50.6,"3,411,352",52.2,"3,318,245",54,"2,261,418",65,"1,310,216",73.5,"1,456,108","1,897,733","57,494",730,"7,359,595",66.9,"6,745,281",61.3,"17,267,579","157,003","200,447","2,372,619","3,819,623","547,767","5,272"
03/05/2022,9,NH,"3,309,630","177,600","1,168,340","1,963,690",0,"243,407","276,132","299,661","1,303,700","2,525,433","2,461,983","2,306,438","680,375","114,390","966,006","1,444,953",84,"185,733","205,410","208,830","268,008","2,540,493","1,363,484",95,"1,323,867",95,"1,250,816",95,"383,079",95,"944,799",69.5,"919,893",76.7,"863,998",78.2,"237,897",93.7,"84,274","341,816","518,609",100,"84,246","341,709","493,838",100,"84,214","341,552","438,138",94,"17,379","98,262","122,214",42,"229,744",24.3,"229,721",25,"221,504",25.6,"144,339",29.1,"75,174",31.6,"97,921","127,099","4,711",13,"1,362,475",95,"944,566",72.9,"2,524,171","194,753","255,355","341,711","518,507","84,248",100
03/05/2022,9,MD,"15,080,110","601,500","5,138,900","9,339,710",0,"249,436","292,087","320,105","1,571,830","11,555,122","11,110,867","10,283,960","2,525,852","361,278","4,179,617","6,997,513","16,714","191,130","215,206","218,297","263,275","11,648,113","5,143,549",85.1,"4,902,789",95,"4,517,219",95,"995,652",95,"4,487,666",74.2,"4,285,570",83,"3,945,405",83.7,"896,488",93.4,"323,452","1,499,429","2,660,516","4,269","323,283","1,499,332","2,458,761","4,194","323,075","1,498,754","2,119,688","3,888","54,977","428,241","412,107","1,163","2,197,494",49,"2,196,879",51.3,"2,101,120",53.3,"1,287,527",65.5,"663,502",74,"926,145","1,236,184","34,494",671,"5,142,744",90.5,"4,487,538",79,"11,554,203","203,285","265,320","1,499,394","2,660,463","323,414","4,267"
03/05/2022,9,SD,"1,770,665","89,000","708,100","973,565",0,"200,152","239,895","265,245","1,165,900","1,359,355","1,314,812","1,232,445","387,620","40,599","530,617","788,006",133,"153,659","178,134","184,620","255,230","1,374,589","664,160",75.1,"639,277",86.6,"595,852",89.3,"173,431",95,"531,235",60,"511,866",69.3,"478,205",71.6,"140,635",92.6,"38,562","194,697","297,941",35,"38,557","194,694","278,580",35,"38,530","194,624","245,016",35,"4,998","69,996","65,620",21,"213,204",40.1,"213,178",41.6,"208,116",43.5,"146,678",55.2,"88,925",63.2,"96,524","114,066","2,604",10,"664,109",80.6,"531,224",64.5,"1,359,299","165,065","215,019","194,695","297,936","38,558",35
03/05/2022,9,HI,"3,327,580","124,400","1,233,320","1,969,860",0,"235,020","274,755","298,169","1,239,560","2,813,555","2,710,608","2,523,397","694,638","70,371","1,021,865","1,721,027",292,"198,715","223,812","226,110","258,761","2,823,016","1,223,963",86.4,"1,167,048",95,"1,079,870",95,"268,296",95,"1,095,707",77.4,"1,047,997",86.5,"968,953",86.8,"244,923",91.2,"64,727","361,796","669,170",14,"64,698","361,739","621,546",14,"64,516","360,912","543,511",14,"11,717","107,419","125,783",4,"543,960",49.6,"543,882",51.9,"521,970",53.9,"337,438",69.1,"188,842",77.1,"243,011","294,978","5,970",1,"1,222,517",91.9,"1,095,334",82.3,"2,812,422","211,357","250,071","361,748","668,872","64,700",14
03/05/2022,9,IN,"12,675,680","595,900","4,461,600","7,618,180",0,"188,284","222,184","245,451","1,167,470","9,225,413","8,995,611","8,470,050","2,609,641","302,677","3,327,896","5,565,077","29,763","137,034","157,678","164,013","240,355","9,236,930","4,090,698",60.8,"3,951,797",69.3,"3,696,578",71.6,"1,001,543",92.2,"3,645,141",54.1,"3,551,905",62.3,"3,333,832",64.6,"936,668",86.3,"279,493","1,243,097","2,114,299","8,252","279,464","1,243,052","2,021,174","8,215","279,186","1,242,708","1,803,845","8,093","30,950","457,999","443,858","3,861","1,612,622",44.2,"1,610,490",45.3,"1,563,444",46.9,"1,069,794",57.7,"628,223",67.1,"631,653","959,083","20,777","1,109","4,090,307",64.8,"3,645,064",57.7,"9,225,014","146,107","200,759","1,243,088","2,114,249","279,476","8,251"
03/05/2022,9,VI,"146,360","2,800","38,140","105,420",0,"137,699","163,668","179,567","714,718","140,401","138,182","131,456","39,442","2,266","41,927","96,208",0,"132,092","154,523","161,282","192,607","138,068","67,720",63.7,"66,403",74.3,"62,878",77.1,"18,082",88.3,"56,058",52.7,"55,137",61.7,"52,215",64.1,"15,206",74.3,"2,060","15,606","38,387",5,"2,057","15,598","37,477",5,"2,053","15,576","34,581",5,562,"6,034","8,606",4,"15,948",28.4,"15,947",28.9,"15,668",30,"12,016",38.2,"6,849",45,"5,466","10,340",140,2,"67,653",67.9,"56,033",56.2,"140,308","140,838","146,912","15,599","38,372","2,057",5
03/05/2022,9,UT,"6,018,350","241,500","2,052,960","3,723,890",0,"187,724","232,166","264,569","1,644,930","5,070,331","4,850,113","4,415,222","962,693","182,257","1,773,009","3,114,750",315,"158,153","187,100","194,095","263,123","5,041,778","2,284,006",71.2,"2,160,410",83.3,"1,949,267",85.7,"374,172",95,"2,030,299",63.3,"1,934,415",74.6,"1,748,922",76.9,"341,089",93.2,"168,414","662,798","1,199,073",14,"168,371","662,731","1,103,300",13,"168,210","662,322","918,379",11,"16,886","146,607","177,593",3,"870,076",42.9,"869,839",45,"835,224",47.8,"459,725",63.9,"249,350",73.1,"337,481","520,498","12,093",4,"2,283,467",77.2,"2,030,188",68.6,"5,069,694","171,380","203,449","662,776","1,199,015","168,383",14
03/05/2022,9,IA,"6,273,155","288,400","2,399,720","3,585,035",0,"198,828","234,398","258,343","1,134,480","4,936,697","4,794,002","4,513,500","1,452,263","176,925","1,960,199","2,799,058",515,"156,469","179,129","185,876","262,637","4,942,606","2,124,952",67.4,"2,049,068",76.6,"1,915,657",78.9,"546,727",95,"1,931,522",61.2,"1,865,884",69.7,"1,745,896",71.9,"509,068",92.1,"161,968","708,810","1,060,391",353,"161,963","708,793","994,777",351,"161,871","708,582","875,102",341,"14,536","267,490","226,912",130,"1,000,099",51.8,"999,992",53.6,"974,306",55.8,"670,487",69,"398,222",78.2,"457,860","528,590","13,614",35,"2,124,801",71.8,"1,931,511",65.3,"4,936,548","166,807","211,971","708,805","1,060,387","161,966",353
03/05/2022,9,ND,"1,314,700","52,400","501,220","761,080",0,"172,519","206,310","225,936","1,097,000","1,064,926","1,031,038","978,869","291,299","39,547","403,273","621,783",323,"139,743","161,796","168,222","243,063","1,043,091","491,569",64.5,"474,395",74.4,"447,861",77,"120,534",95,"415,305",54.5,"401,815",63.1,"379,380",65.2,"102,080",85.2,"36,409","144,706","234,180",10,"36,403","144,700","220,702",10,"36,257","144,493","198,620",10,"4,371","48,103","49,603",3,"167,112",40.2,"167,097",41.6,"165,354",43.6,"113,633",57.6,"69,232",67.8,"76,283","88,330","2,492",7,"491,344",69.4,"415,234",58.7,"1,064,622","150,379","185,702","144,702","234,117","36,405",10
03/05/2022,9,US,"693,416,435","30,393,100","256,742,620","406,280,715",0,"208,855","244,574","268,496","1,265,540","554,868,239","537,570,026","502,475,761","137,263,736","18,476,837","208,857,265","327,026,546","507,591","167,125","189,606","194,562","250,518","554,868,239","254,002,347",76.5,"244,358,006",86.2,"227,209,057",88,"56,151,935",95,"216,079,408",65.1,"208,517,256",73.5,"193,898,699",75.1,"48,660,592",88.8,"16,781,456","75,453,634","123,699,754","144,564","16,776,474","75,447,458","116,150,375","142,949","16,750,453","75,367,150","101,643,600","137,496","2,348,777","23,200,082","23,049,093","62,640","95,073,718",44,"95,055,720",45.6,"91,880,500",47.4,"58,407,364",58.6,"32,365,436",66.5,"41,138,670","52,471,538","1,438,877","24,633","253,924,647",81.3,"216,054,425",69.2,"554,767,501","177,659","222,060","75,450,466","123,681,104","16,778,407","144,448"
